content_traduzido,sentiment,sentiment_polarity,spacy_lemma
comeco primeira vez uso gostei bacana poder contar app acessivel onde podemos criar artes custo oportunidade poder trabalhar ate celular simples acessibilidade obrigado canva poucos vou adaptando aprimorando aprendendo usar mnake maior vantagem mim eu lembro ideia ter programa ajuda diretor ajudar usuario desenvolvimento mas mim o diretor queria ajudar lembro interessante poder usar mnake projeto,surprise,positive,"['comeco', 'primeiro', 'vez', 'uso', 'gostar', 'bacano', 'poder', 'contar', 'app', 'acessivel', 'poder', 'criar', 'arte', 'custo', 'oportunidade', 'poder', 'trabalhar', 'celular', 'simples', 'acessibilidade', 'obrigar', 'canva', 'adaptar', 'aprimorar', 'aprender', 'usar', 'mnake', 'grande', 'vantagem', 'lembrar', 'ideia', 'ter', 'programa', 'ajudar', 'diretor', 'ajudar', 'usuario', 'desenvolvimento', 'diretor', 'querer', 'ajudar', 'lembro', 'interessante', 'poder', 'usar', 'mnake', 'projeto']"
comeco primeira vez uso gostei bacana poder contar app acessivel onde podemos criar artes custo oportunidade poder trabalhar ate celular simples acessibilidade obrigado canva poucos vou adaptando aprimorando aprendendo usar materiais poder contar aparelhos fazer coisas pois grande sucesso ja dia chamada fazer quadro mesa manha bastidores grande sucesso e partir dai sido procurada empresas empresas criar proprias versoes assim sendo aqui tudo comecou desenvolver contar bom ajuda compreensao todos seguidores irmao amo,surprise,positive,"['comeco', 'primeiro', 'vez', 'uso', 'gostar', 'bacano', 'poder', 'contar', 'app', 'acessivel', 'poder', 'criar', 'arte', 'custo', 'oportunidade', 'poder', 'trabalhar', 'celular', 'simples', 'acessibilidade', 'obrigar', 'canva', 'adaptar', 'aprimorar', 'aprender', 'usar', 'material', 'poder', 'contar', 'aparelho', 'fazer', 'coisa', 'pois', 'grande', 'sucesso', 'dia', 'chamar', 'fazer', 'quadro', 'mesa', 'manha', 'bastidor', 'grande', 'sucesso', 'partir', 'dai', 'procurar', 'empresa', 'empresa', 'criar', 'proprio', 'versoes', 'assim', 'aqui', 'comecar', 'desenvolver', 'contar', 'bom', 'ajuda', 'compreensao', 'seguidor', 'irmao', 'amo']"
aplicativo otimo primeira visao parece complicado mexer porem vice entende funciona percebe verdade facil mexer bomm properback consegue manter coisas criadores pensam entao abrir mao ideia criar aplicativo computador entao fica assim ideia colocar pequena animacao onde animacao comeca assim pode conversar camera assim pode ouvir olhar camera vai conversar camera pode ouvir olha la vai mudar transformaria monstro voce pensar criacao animacao apenas fantoche fala momento fazer animacao passa camera significa existe outra coisa criada primeira visao consegue fazer pois verdade vai ficar conversar ouvir olha la transformaria monstro apenas fantoche fala bom cria animacao a historia termina sendo derrotado monstro parar controlar tudo fazer coisas criou tecnologia visao melhor fazer coisas criou tecnologia visao pior deixar tras todos cria precisa deixar jogo continuar criou tecnologia visao visao usada quer continuar,surprise,positive,"['aplicativo', 'otimo', 'primeiro', 'visao', 'parecer', 'complicado', 'mexer', 'por', 'vice', 'entender', 'funcionar', 'percebe', 'verdade', 'facil', 'mexer', 'bomm', 'properbackr', 'conseguir', 'manter', 'coisa', 'criador', 'pensar', 'entao', 'abrir', 'ideia', 'criar', 'aplicativo', 'computador', 'entao', 'ficar', 'assim', 'ideia', 'colocar', 'pequeno', 'animacao', 'animacao', 'comeca', 'assim', 'poder', 'conversar', 'camera', 'assim', 'poder', 'ouvir', 'olhar', 'camera', 'conversar', 'camera', 'poder', 'ouvir', 'olhar', 'mudar', 'transformar', 'monstro', 'voce', 'pensar', 'criacao', 'animacao', 'apenas', 'falar', 'momento', 'fazer', 'animacao', 'passar', 'significar', 'existir', 'coisa', 'criar', 'primeiro', 'visao', 'conseguir', 'fazer', 'pois', 'verdade', 'ficar', 'conversar', 'ouvir', 'olhar', 'transformar', 'monstro', 'apenas', 'fantoche', 'falar', 'bom', 'criar', 'animacao', 'historia', 'terminar', 'derrotar', 'monstro', 'parar', 'controlar', 'fazer', 'coisa', 'criar', 'tecnologia', 'visao', 'melhor', 'fazer', 'coisa', 'criar', 'tecnologia', 'visao', 'mau', 'deixar', 'tra', 'cria', 'precisar', 'deixar', 'jogo', 'continuar', 'criar', 'tecnologia', 'visao', 'visaor', 'usar', 'continuar']"
comeco primeira vez uso gostei bacana poder contar app acessivel onde podemos criar artes custo oportunidade poder trabalhar ate celular simples acessibilidade obrigado canva poucos vou adaptando aprimorando aprendendo usar amigo ex namorada infancia todos momentos falem aparelho protecao ninguem possa perder tempo o app aparelho protecao ferramenta agora funcao torna forma interessante grande novidade,surprise,positive,"['comeco', 'primeiro', 'vez', 'uso', 'gostar', 'bacano', 'poder', 'contar', 'app', 'acessivel', 'poder', 'criar', 'arte', 'custo', 'oportunidade', 'poder', 'trabalhar', 'celular', 'simples', 'acessibilidade', 'obrigar', 'canva', 'adaptar', 'aprimorar', 'aprender', 'usar', 'amigo', 'namorar', 'infancia', 'momento', 'falar', 'aparelho', 'protecao', 'ninguem', 'poder', 'perder', 'tempo', 'app', 'aparelho', 'protecao', 'ferramentar', 'agora', 'funcao', 'tornar', 'forma', 'interessante', 'grande', 'novidade']"
receio comprar shopee mercadoria nao entregue nao gostar produtos entao resolvir dar chance bem satisfeita produtos comprei sao qualidade unico problema entrega resolveram prontidao recomendo negocio logo comecei vendas entao possivel comprar loja breve ira ter boa aceitacao porem lopo mercado fechado bons compradores loja fecha produto consegue vender entao vamos deixar comprar vamos lopo produtos vendidos final mes entao vamos ter boa aceitacao compradores vender breve dificil vender novamente dar opcao venderao queremos manter aceitacao mercado queremos fazer possamos fim semana fazer decisao vender breve cara loja aceita vender demais semanas tudo tornara cara assim alguem acabar comprando acabara vendendo dar lopo continuar realizar vendas loja breve opcao decisao todos vendendo loja decisao todos vendendo continuar vendendo assim continuar acabara vendendo,surprise,positive,"['receiar', 'comprar', 'shopee', 'mercadoria', 'entregar', 'gostar', 'produto', 'entao', 'resolvir', 'dar', 'chance', 'bem', 'satisfeito', 'produto', 'comprei', 'sao', 'qualidade', 'unico', 'problema', 'entregar', 'resolver', 'prontidao', 'recomendo', 'negocio', 'logo', 'começar', 'Vendas', 'entao', 'possivel', 'comprar', 'loja', 'breve', 'ira', 'ter', 'boa', 'aceitacao', 'por', 'lopo', 'mercado', 'fechar', 'bom', 'comprador', 'loja', 'fechar', 'produto', 'conseguir', 'vender', 'entao', 'deixar', 'comprar', 'lopo', 'produto', 'vender', 'final', 'mes', 'entao', 'ter', 'bom', 'aceitacao', 'comprador', 'vender', 'breve', 'dificil', 'vender', 'novamente', 'dar', 'opcao', 'querer', 'manter', 'aceitacao', 'mercado', 'querer', 'fazer', 'possamo', 'fim', 'semana', 'fazer', 'decisao', 'vender', 'breve', 'cara', 'loja', 'aceitar', 'vender', 'semana', 'tornar', 'cara', 'assim', 'alguir', 'acabar', 'comprar', 'acabar', 'vender', 'dar', 'lopo', 'continuar', 'realizar', 'venda', 'loja', 'opcao', 'decisao', 'vender', 'loja', 'decisao', 'vender', 'continuar', 'vender', 'assim', 'continuar', 'acabar', 'vender']"
comeco primeira vez uso gostei bacana poder contar app acessivel onde podemos criar artes custo oportunidade poder trabalhar ate celular simples acessibilidade obrigado canva poucos vou adaptando aprimorando aprendendo usar aplicativo internet alguns dias tornou web popular famoso area web o interessa app casa onde pessoal chama soundour duty interessa,surprise,positive,"['comeco', 'primeiro', 'vez', 'uso', 'gostar', 'bacano', 'poder', 'contar', 'app', 'acessivel', 'poder', 'criar', 'arte', 'custo', 'oportunidade', 'poder', 'trabalhar', 'celular', 'simples', 'acessibilidade', 'obrigar', 'canva', 'adaptar', 'aprimorar', 'aprender', 'usar', 'aplicativo', 'Internet', 'dia', 'tornar', 'popular', 'famoso', 'areo', 'interessar', 'app', 'casa', 'pessoal', 'chamar', 'duty', 'interessar']"
aplicativo otimo primeira visao parece complicado mexer porem vice entende funciona percebe verdade facil mexer bomm comunicacao feita volta telefone dado volta usuario programa o aplicativo pode usada algumas aplicacoes windows baseadas terceiros maneira facil comunicar usuario versao recente windows alem disso possivel criar programas terceiros wiki funcao mostrar visao usuario pode utilizado versao recente windows,surprise,positive,"['aplicativo', 'otimo', 'primeiro', 'visao', 'parecer', 'complicado', 'mexer', 'por', 'vice', 'entender', 'funcionar', 'percebe', 'verdade', 'facil', 'mexer', 'bomm', 'comunicacao', 'fazer', 'volta', 'telefone', 'dar', 'volta', 'usuario', 'programa', 'aplicativo', 'poder', 'usar', 'aplicacoes', 'Windows', 'basear', 'terceiro', 'maneira', 'facil', 'comunicar', 'usuario', 'versao', 'recente', 'aler', 'possivel', 'criar', 'programa', 'terceiro', 'funcao', 'mostrar', 'visao', 'usuario', 'poder', 'utilizar', 'versao', 'recente']"
aplicativo otimo primeira visao parece complicado mexer porem vice entende funciona percebe verdade facil mexer bomm mas agora aplicativo ideia aplicativo produto totalmente diferente e diferente ideia produto jeito trabalhar sabe trabalhando internet ele traz alguns elementos usuario esforcar ter melhor desempenho assim ideia melhorar experiencia empresa,surprise,positive,"['aplicativo', 'otimo', 'primeiro', 'visao', 'parecer', 'complicado', 'mexer', 'por', 'vice', 'entender', 'funcionar', 'percebe', 'verdade', 'facil', 'mexer', 'bomm', 'agora', 'aplicativo', 'ideia', 'aplicativo', 'produto', 'totalmente', 'diferente', 'diferente', 'ideia', 'produto', 'jeito', 'trabalhar', 'saber', 'trabalhar', 'internet', 'trazer', 'elemento', 'usuario', 'esforcar', 'ter', 'bom', 'desempenho', 'assim', 'ideia', 'melhorar', 'experiencia', 'empresa']"
receio comprar shopee mercadoria nao entregue nao gostar produtos entao resolvir dar chance bem satisfeita produtos comprei sao qualidade unico problema entrega resolveram prontidao recomendo consumidores dia abril todos sao produtos lapagaram mil euros porque preco subiu anos precos acima mil euros suficiente salvar empresa o fez entendisse devido descaso cliente empresa ter dado volta cliente,surprise,positive,"['receiar', 'comprar', 'shopee', 'mercadoria', 'entregar', 'gostar', 'produto', 'entao', 'resolvir', 'dar', 'chance', 'bem', 'satisfeito', 'produto', 'comprei', 'sao', 'qualidade', 'unico', 'problema', 'entregar', 'resolver', 'prontidao', 'recomendar', 'consumidor', 'dia', 'abril', 'sao', 'produto', 'lapagar', 'euro', 'preco', 'subir', 'ano', 'preco', 'acima', 'euro', 'suficiente', 'salvar', 'empresa', 'fazer', 'entendisse', 'devido', 'descaso', 'cliente', 'empresa', 'dar', 'voltar', 'cliente']"
comeco primeira vez uso gostei bacana poder contar app acessivel onde podemos criar artes custo oportunidade poder trabalhar ate celular simples acessibilidade obrigado canva poucos vou adaptando aprimorando aprendendo usar tecnicas ajuda mao assim comeco faceis simples simples toda vida permite muitos vez acesso outros tipos arte conhecimentos adquiridos partir aprendizagem basica usados trabalhos trabalhos arte fazer novas tecnicas maos computador,surprise,positive,"['comeco', 'primeiro', 'vez', 'uso', 'gostar', 'bacano', 'poder', 'contar', 'app', 'acessivel', 'poder', 'criar', 'arte', 'custo', 'oportunidade', 'poder', 'trabalhar', 'celular', 'simples', 'acessibilidade', 'obrigar', 'canva', 'adaptar', 'aprimorar', 'aprender', 'usar', 'tecnica', 'ajudar', 'mao', 'assim', 'comeco', 'facel', 'simples', 'simples', 'vida', 'permitir', 'vez', 'acesso', 'tipo', 'arte', 'conhecimento', 'adquirir', 'partir', 'aprendizagem', 'basico', 'usar', 'trabalho', 'trabalho', 'arte', 'fazer', 'novo', 'tecnica', 'mao', 'computador']"
aplicativo otimo primeira visao parece complicado mexer porem vice entende funciona percebe verdade facil mexer bomm nos aplicativo pode editado lancado dia,surprise,positive,"['aplicativo', 'otimo', 'primeiro', 'visao', 'parecer', 'complicado', 'mexer', 'por', 'vice', 'entender', 'funcionar', 'percebe', 'verdade', 'facil', 'mexer', 'bomm', 'aplicativo', 'poder', 'editado', 'lancar', 'dia']"
precisava app colocar cancao video editado tentei outro aplicativo ja visto video regado elogios resumo app vizinho acabou qualidade video tanto resolucao quanto formato sendo opcao escolher queria ficasse assim nao sustentou passar dia todo pelejando vizinho baixei deu bom demais so queria ter lembrado desse editor antes todo stress obrigada senti o queria dizer todos pouco proximo perto vida real vida fiz esforcado mante la mim sentia perto vida real video chamado feito e pouco homenagem pouco sentimento coisa pode ver video vontade ouvir algo voce direito decidir vai fazer gosta fazer escolhas quiser e experiencia unica eu sorte nessa relacao tudo sobre foi tudo aconteceu o conteudo sobre e sobre foi forte,surprise,positive,"['precisar', 'app', 'colocar', 'cancao', 'video', 'editar', 'tentar', 'aplicativo', 'ver', 'video', 'regar', 'elogio', 'resumo', 'app', 'vizinho', 'acabar', 'qualidade', 'video', 'tanto', 'resolucao', 'quanto', 'formato', 'opcao', 'escolher', 'querer', 'ficar', 'assim', 'sustentar', 'passar', 'dia', 'pelejar', 'vizinho', 'baixei', 'dar', 'bom', 'demais', 'querer', 'lembrar', 'editor', 'antes', 'stress', 'obrigado', 'sentir', 'queria', 'dizer', 'pouco', 'proximo', 'perto', 'vida', 'real', 'vida', 'esforcar', 'mante', 'sentir', 'perto', 'vida', 'real', 'video', 'chamar', 'fazer', 'pouco', 'homenagem', 'pouco', 'sentimento', 'coisa', 'poder', 'ver', 'video', 'vontade', 'ouvir', 'voce', 'direito', 'decidir', 'fazer', 'gosta', 'fazer', 'escolha', 'quiser', 'experiencia', 'unico', 'sorte', 'relacao', 'acontecer', 'conteudo', 'forte']"
comeco primeira vez uso gostei bacana poder contar app acessivel onde podemos criar artes custo oportunidade poder trabalhar ate celular simples acessibilidade obrigado canva poucos vou adaptando aprimorando aprendendo usar ainda dia software a partir deste ano comecei produzir especie trainee conta ajuda drama desire inspirado trainee companhia tarde lancou trainee assim primeira vez artista ficou famoso conhecido muitos anos sucesso sucesso trabalho tornou se conhecido a verdadeira trainee,surprise,positive,"['comeco', 'primeiro', 'vez', 'uso', 'gostar', 'bacano', 'poder', 'contar', 'app', 'acessivel', 'poder', 'criar', 'arte', 'custo', 'oportunidade', 'poder', 'trabalhar', 'celular', 'simples', 'acessibilidade', 'obrigar', 'canva', 'adaptar', 'aprimorar', 'aprender', 'usar', 'ainda', 'dia', 'software', 'partir', 'ano', 'começar', 'produzir', 'especie', 'trainee', 'conta', 'ajudar', 'drama', 'desirir', 'inspirar', 'trainee', 'companhia', 'tarde', 'lancar', 'trainee', 'assim', 'vez', 'artista', 'ficar', 'famoso', 'conhecer', 'ano', 'sucesso', 'sucesso', 'trabalho', 'tornar', 'conhecer', 'verdadeiro', 'trainee']"
precisava app colocar cancao video editado tentei outro aplicativo ja visto video regado elogios resumo app vizinho acabou qualidade video tanto resolucao quanto formato sendo opcao escolher queria ficasse assim nao sustentou passar dia todo pelejando vizinho baixei deu bom demais so queria ter lembrado desse editor antes todo stress obrigada casamento e partir entao comecou ter aulas video algumas semanas percebi stick carteira era facil dizer pack app jogar comecei perder paciencia entao cheguei momento cheguei tirar foto assim consegui tirar foto stick bom acostumado uso acostumado usar e entao algum tempo cheguei pegar foto assim consegui tirar outra foto carteira havia feito tirou mim outra carteira partir dessa noite casa mae onde casa irma ficou hospedeira alguns dias ficou hospedeira alguns dias e partir dai sempre procura lo peco cima dessa casa consegui sentar ler livros escrever,surprise,positive,"['precisar', 'app', 'colocar', 'cancao', 'video', 'editar', 'tentar', 'aplicativo', 'ver', 'video', 'regar', 'elogio', 'resumo', 'app', 'vizinho', 'acabar', 'qualidade', 'video', 'tanto', 'resolucao', 'quanto', 'formato', 'opcao', 'escolher', 'querer', 'ficar', 'assim', 'sustentar', 'passar', 'dia', 'pelejar', 'vizinho', 'baixei', 'dar', 'bom', 'demais', 'querer', 'lembrar', 'editor', 'antes', 'stress', 'obrigar', 'casamento', 'partir', 'entao', 'comecar', 'ter', 'aula', 'video', 'semana', 'percebi', 'stick', 'carteiro', 'facil', 'dizer', 'app', 'jogar', 'começar', 'perder', 'paciencia', 'entao', 'momento', 'cheguei', 'tirar', 'foto', 'assim', 'conseguir', 'tirar', 'foto', 'stick', 'bom', 'acostumar', 'uso', 'acostumar', 'usar', 'entao', 'tempo', 'cheguei', 'pegar', 'foto', 'assim', 'conseguir', 'tirar', 'foto', 'carteiro', 'fazer', 'tirar', 'carteira', 'partir', 'noite', 'casa', 'mae', 'casa', 'irmo', 'ficar', 'hospedeira', 'dia', 'ficar', 'hospedeira', 'dia', 'partir', 'dai', 'sempre', 'procurar', 'peco', 'casa', 'conseguir', 'sentar', 'ler', 'livro', 'escrever']"
