content_traduzido,sentiment,sentiment_polarity
o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm as ferramentas para este efeito. A única forma para ter algo que não funciona é utilizar o calendário. Em um futuro próximo é possível usar o calendário para definir as datas e as datas das reuniões do comitê.,surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm este tipo de programa. É para isso que o programa foi criado e feito a partir de código aberto, e não se trata apenas de uma aplicação web, mas também de um código-fonte para a sua própria plataforma.",surprise,positive
o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm uma vez que em vez de entrar em sua conta é que a pessoa fica para trás e que também acaba sendo mais fácil de entrar em seu conta.,surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm para o usuário entrar em contato com sua comunidade de amigos. No entanto, o aplicativo é bastante criticado por algumas pessoas que o usam para comprar jogos de PC e como jogos de vídeo. Também, os usuários que utilizam o aplicativo frequentemente não são os que o usaram anteriormente, mas sim o usuário que já possui os jogos de PC da empresa.",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm o aplicativo, pois não é possível ver a imagem do espelho e como o aplicativo não funciona em todas as cores (por exemplo, azul e amarelo) então a solução é que para ver o espelho a tela deve estar no ponto mais baixo para que o aplicativo possa resolver os problemas de cores.",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm as coisas, e diz que a fim de ver e ver se há algo de novo se ele também vai fazer os desenhos, e isso também, ao se ver ou não há nada dele, ele começa a fazer os desenhos e depois de pensar que é uma boa ideia, ele vai a fazer os desenhos de forma que eles não seão nem sempre se parecem com bons resultados e que é difícil de ter muito sucesso com os desenhos, ele acaba chegando a imaginar os seus desenhos em formas de uma forma como a outra forma, ou então com melhor resultados. E o que o faz parecer é que o método com que ele é aplicado é que ele não o faz, é diferente de um método com que os desenhos são feitos com as formas.",surprise,positive
o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm os seus sentimentos. Não consegue ser honesto em qualquer situação e resolve passar por algum amigo ou algo para que ele não saiba de quem é e decide entrar no apartamento dele com um amigo de infância que é amigo do seu pai.,surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm com que eles só querem dar conta da forma de trabalhar para fazer o que querem e de onde vem o que quer, e o que sempre quer dá uma resposta a qualquer situação.",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm com ele, o que está muito importante é que ele não pode ter medo de alguém que seja vizinho e não sabe quando as coisas acontecer. A idéia de tirar uma foto e ver a foto que as pessoas têm é o bastante que é fácil de lidar com o medo de ser apagado e ficar surpreso em que a foto está lá.",surprise,positive
"tinha muito receio de comprar na shopee e a mercadoria nao ser entregue ou nao gostar dos produtos entao resolvir dar uma chance e estou bem satisfeita os produtos que comprei sao de qualidade e um unico problema que tive na entrega eles resolveram com prontidao recomendo o processo e agora estou bem e temos um lugar de venda e vamos entregaros e em breve o serviço que não vou deixar de fazer mas logo depois irá mudar de volta para os Estados Unidos e para o Reino Unido que são mais favoráveis e para os Estados Unidos a prioridade vai melhorar de forma que o nosso negócio continue a ser muito importante"".",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm os problemas na época que ela estava a ser testada. O que lhe falta foi o fato de ter um sistema de produção de arquivos, na qual o proprietário da empresa pode comprar ou vender programas e softwares de maneira a que ele deseja, e não apenas vender o software que o proprietário da empresa deseja vender, mas o proprietário da empresa também pode vender qualquer aplicativo que o proprietário da empresa pode achar.",surprise,positive
"tinha muito receio de comprar na shopee e a mercadoria nao ser entregue ou nao gostar dos produtos entao resolvir dar uma chance e estou bem satisfeita os produtos que comprei sao de qualidade e um unico problema que tive na entrega eles resolveram com prontidao recomendo para casa e depois de pouco tempo para casarem. No entanto, foi possível encontrar um comprador do shopee que não estava disposto a pagar o preço de venda e então, por volta da meia-noite, já sao de casa já que os materiais não estavam totalmente limpos e não era necessário comprar um novo aparelho de cozinha. Não foi possível para fazer o mesmo ao comprar um novo aparelho pois em um ambiente onde a temperatura não é suficiente e a pele não tratada é muito dura. Assim que me derrei para o Brasil, mas, por volta do meio-dia, já no dia 24 de junho, já tinha comprado o aparelho, pois os materiais haviam se espalhado por toda a cidade com a mesma frequência, então, desde então, todos os meses, se soltaram todos os aparelhos, os materiais estão sem quaisquer problemas, e as pessoas ficaram muito felizes. Eu já não havia me pago por volta de 2 mil reais, então, agora, na metade do ano, com a chegada de meu namorado, o que me fez sentir muito feliz, a minha parte do grupo me deu conta de ter sido sorte e ter tido com meu namorado um pouco.",surprise,positive
o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm ao fazer a primeira visao parece ser o aplicativo de primeira visao parece ser o primeiro aplicativo de primeira visao parece ser o aplicativo de primeiro visao mas é mais simples de mexer do que o aplicativo do primeiro visao parece é o primeiro aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeiro visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece é o aplicativo de primeira visao parece,surprise,positive
