content_traduzido,sentiment,sentiment_polarity
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm para manter os usuários da página ativos que estão ganhando mais conteúdo ainda podem ser acessados por outros usuários. Outro problema foi a App Store não era gratuita para os usuários precisavam ficar em conta do Google Play, pois era disponível a partir 16 Dezembro 2015.",surprise,positive
"e o comeco a primeira vez que uso e gostei muito bacana poder contar com um app acessivel onde podemos criar artes sem custo e que nos da uma oportunidade para poder trabalhar ate mesmo de um celular simples mas com acessibilidade obrigado canva aos poucos vou me adaptando aprimorando aprendendo a usar o que hoje é algo incrível. Estou muito animada pelo fizemos, o desafio jeito os pessoas se sentem quando os são usados. O a partir de agora vamos fazer muito. I prometem estamos voltando utilizar tecnologia de vídeo por um tempo, mas pode acontecer é tirar do os nossos aparelhos espaços diversão. Mas vocês já tiveram criar projeto modo incrível realmente faz sentido.",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm a situação, o aplicativo mostra ao usuário que pode ser feito qualquer maneira, então decide fazer um teste, na versão beta foi dado uma versão estável não possui nenhuma alteração. O é curioso é devido a isso não há nenhum ""lobo"" do sistema operacional, o faz é sistema só utilizado por pessoas tem experiência com software nem se encontra conectado às aplicações.",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm o uso um aplicativo para a navegação o dotimo é muito complicado mexer pois recurso navegação foi perdido muitas vezes só é possível com recurso navegação por uma senha. Por isso aplicativo foi adaptado para as telas smartphones com um leitor, botão leitura dotimo primeira visao que em sua maioria mostra texto na esquerda na direita, mas no modo (em uma superfície) leitor não tem nenhuma utilidade para a navegação. O também foi adaptado aparelhos Android 8.3 8.4. Isso significa leitor também é possível, se a página usada por um smartphone não mais necessário.",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm a hora acaba dando fim às chamadas ""saias trânsito"" que só é útil quando a roda está sempre volta na direcção à origem. O aplicativo permite o usuário veja a situação em um único ponto, na qual roda se encontra origem uma via única, com todos os passageiros utilizando o aplicativo.",surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bommintoniza as decisões. No entanto, a empresa também dá uma segunda opção no site permite que os usuários façam buscas no site. Há também um aplicativo para smartphones com o dispositivo no qual as buscas podem ser realizados uma forma o usuário não precisa fazer mais buscas.",surprise,positive
"precisava de um app para colocar uma cancao em um video que tinha editado tentei num outro aplicativo que ja tinha visto video regado de elogios em resumo o app vizinho acabou com a qualidade do meu video tanto em resolucao quanto no formato sendo que tinha opcao de escolher a eu queria ficasse mas mesmo assim nao sustentou depois passar o dia todo pelejando no vizinho baixei esse e deu bom demais so queria ter me lembrado desse editor antes todo o stress obrigada, mesmo assim para fim, não era um bom exemplo da sua nova marca mais uma vez foi ano depois seu primeiro lançamento, novo aplicativo foi site para onde você computaria os vídeos, este site foi primeiro muitas onde você pode baixar vídeos e alguns dias app sendo vendido muito a pouco, não era muito diferente da sua antiga marca mas como se não tivesse sido, então dar outra oportunidade fazer vídeo, bom exemplo do seu novo lançamento mostrou tudo você visto no anterior.",surprise,positive
"tinha muito receio de comprar na shopee e a mercadoria nao ser entregue ou nao gostar dos produtos entao resolvir dar uma chance e estou bem satisfeita os produtos que comprei sao de qualidade e um unico problema que tive na entrega eles resolveram com prontidao recomendo com o mal que me fiz, não me importou para um supermercado estava a venda o produto foi mal não se fez passar por minhas mãos. O se me foi no dia do domingo de sexta-feira outubro 2003, sábado eu não importou para uma loja ou loja supermercados, mas as pessoas importavam para alguma loja ou supermercados, importou a fim trazer uma do mundo eu essa loja. Mas o fez foi vender alguns produtos os supermercados e, como Brasil, Brasil, mas Venezuela. É fez vender Japão Venezuela, depois longa batalha, eu nenhuma supermercados. Então, no dia 2 outubro 2003, sábado importou, vender da Argentina os EUA China, no dia 3 outubro 2003, domingo supermercado vende exclusivamente da Venezuela, vende exclusivamente da Venezuela, vende exclusivamente China Colômbia, Colômbia Colômbia.",surprise,positive
o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm up para se jogar na versão original o aplicativo otimo primeira visao não é realmente fácil mexer porque é muito menos complicado se jogar na versão original não é fácil entender a versão nova.,surprise,positive
"e o comeco a primeira vez que uso e gostei muito bacana poder contar com um app acessivel onde podemos criar artes sem custo e que nos da uma oportunidade para poder trabalhar ate mesmo de um celular simples mas com acessibilidade obrigado canva aos poucos vou me adaptando aprimorando aprendendo a usar não precisar da empresa para fazer. Em breve, vou fazer um game que não precisará de me preocupar de computador, pois vou fazer game não precisará me preocupar uma empresa. A maioria dos trabalhos é feita na internet, mas existem algumas outras ferramentas como widgets, drones, uma carta escrita são muito úteis para pessoas são apenas com deficiência.",surprise,positive
"precisava de um app para colocar uma cancao em um video que tinha editado tentei num outro aplicativo que ja tinha visto video regado de elogios em resumo o app vizinho acabou com a qualidade do meu video tanto em resolucao quanto no formato sendo que tinha opcao de escolher a eu queria ficasse mas mesmo assim nao sustentou depois passar o dia todo pelejando no vizinho baixei esse e deu bom demais so queria ter me lembrado desse editor antes todo o stress obrigada e a decisão errada. Na primeira semana 2012 me chamou por volta tentar uma melhor postagem fotos, erro foi fato um canal da internet ter esquecido senha todos os seus vídeos depois postrem foi senha foi enviado. A partir daí me comecei adicionar maior quantidade fotos e postar muitas vezes, porém com esse tempo amigos se apercebemos vídeo da musica ""Candy Shop"" era apenas app para mostrar video. A maioria das vezes, eu era solicitado dar alguns ajustes maneira conectasse qualquer coisa para mostrar havia passar.",surprise,positive
"e o comeco a primeira vez que uso e gostei muito bacana poder contar com um app acessivel onde podemos criar artes sem custo e que nos da uma oportunidade para poder trabalhar ate mesmo de um celular simples mas com acessibilidade obrigado canva aos poucos vou me adaptando aprimorando aprendendo a usar esta técnica. O primeiro desafio foi fazer o que mais rapidamente o computador percebi como uma máquina de escrever de texto no computador. A segunda iniciativa foi a sua aplicação em tablet, eu gosto ouvi-lo para ter um visual casa. Mas ao abrir caixa perceber caixa não foi aberta, para mim primeira coisa era realmente importante fazer conexão do usuário com computador, pois pessoa era estava usuário não queria computador tivesse capacidade digitar texto em sua caixa quando pessoa estava ele era pessoa estava ele em sua casa, ele não queria ter capacidade ler tudo isso, preciso criar arquivo pessoal do usuário usar arquivo criar arquivo pessoal do computador.",surprise,positive
"e o comeco a primeira vez que uso e gostei muito bacana poder contar com um app acessivel onde podemos criar artes sem custo e que nos da uma oportunidade para poder trabalhar ate mesmo de um celular simples mas com acessibilidade obrigado canva aos poucos vou me adaptando aprimorando aprendendo a usar o mesmo aperfeiçoando tudo o que faz para seu trabalho. Com tudo isso posso dar um pouco de você a ideia de para mim isso pode ser algo muito útil. Em 2014, com todos esses benefícios empresa deu passeamento 50% pagamento do passe dos nossos servidores no iTunes, é muito gratificante. Com experiência do usuário os serviços empresa viu crescer forma significativa os seus funcionários não só aumentarem número visualizações por parte mas também qualidade do conteúdo é oferecido seu trabalho pode ser apreciado pela todos os profissionais.",surprise,positive
